# Converted from ulughbeg.dat — Ulugh Beg (equinox 1437)
# Source: Verbunt & van Gent (2012) A&A 544 A31
# id_flag: 1=secure(nearest) 2=secure(not nearest) 3=probable 4=possible 5=unident 6=repeat
# Skipped: HIP=0 (unidentified) and id_flag=5 (not identified)
# hip;lat_deg;lon_deg;seq;cst;name;mag_ptolema;vmag_hip;id_flag;dist_arcmin
78493;49.5000;221.5167;118;=CrB;"8=CrB";4;5.0;1;22.8
84345;37.1500;247.9167;119;=Her;"1=Her";3;2.8;1;21.9
80816;42.9000;233.6667;120;=Her;"2=Her";3;2.8;1;20.4
80170;39.4500;230.7667;121;=Her;"3=Her";3;3.7;1;45.8
79043;37.0000;227.8167;122;=Her;"4=Her";4;5.0;1;16.9
84379;47.7500;246.3167;123;=Her;"5=Her";3;3.1;1;23.6
85693;49.2500;252.6167;124;=Her;"6=Her";5;4.4;1;23.5
86974;51.8000;258.2167;125;=Her;"7=Her";4;3.4;1;41.8
88794;52.3500;264.7667;126;=Her;"8=Her";4;3.8;1;6.6
87998;53.6500;262.4167;127;=Her;"9=Her";4;4.4;1;28.7
87933;52.6500;261.9167;128;=Her;"10=Her";4;3.7;1;22.3
81693;53.1500;234.1667;129;=Her;"11=Her";3;2.8;1;16.5
83207;53.5000;240.4167;130;=Her;"12=Her";4;3.9;1;11.2
83313;55.7500;241.1167;131;=Her;"13=Her";5;5.3;1;36.0
83838;58.6000;242.0667;132;=Her;"14=Her";5;5.4;1;10.4
84380;59.8500;244.7667;133;=Her;"15=Her";4;3.2;2;22.0
84606;60.2500;246.0167;134;=Her;"16=Her";5;4.6;1;28.0
85112;60.2000;247.8667;135;=Her;"17=Her";4;4.2;1;10.5
87808;60.8500;260.6667;136;=Her;"18=Her";4;3.9;1;5.6
86414;69.2500;252.9167;137;=Her;"19=Her";4;3.8;1;19.7
84835;70.2000;244.2167;138;=Her;"20=Her";6;5.5;2;74.3
85379;71.3000;245.8167;139;=Her;"21=Her";6;5.8;1;21.2
86182;72.0000;249.1667;140;=Her;"22=Her";6;5.3;1;13.7
81833;60.6000;230.9167;141;=Her;"23=Her";4;3.5;1;14.1
81126;63.1500;225.5167;142;=Her;"24=Her";4;4.2;1;6.5
79992;65.8000;216.7667;143;=Her;"25=Her";4;3.9;1;9.4
79101;63.8000;214.6167;144;=Her;"26=Her";4;4.2;1;24.5
78592;64.5000;211.4167;145;=Her;"27=Her";4;4.7;1;27.6
77760;60.2500;210.8667;146;=Her;"28=Her";5;4.6;1;18.3
80463;35.2500;234.2167;147;=Her;"29a=Her";4;4.6;1;25.5
91262;62.0000;278.3167;148;=Lyr;"1=Lyr";1;0.0;1;28.7
91919;62.5000;280.9167;149;=Lyr;"2=Lyr";4;4.7;1;3.8
91971;60.7500;281.1667;150;=Lyr;"3=Lyr";4;4.3;1;32.8
92791;59.8000;284.9167;151;=Lyr;"4=Lyr";4;4.2;1;40.3
94481;60.8000;293.1667;152;=Lyr;"5=Lyr";4;4.4;1;26.1
94713;59.5000;293.5167;153;=Lyr;"6=Lyr";4;4.3;1;24.6
92420;56.3500;282.4167;154;=Lyr;"7=Lyr";3;3.5;2;48.1
92405;55.2500;281.9167;155;=Lyr;"8=Lyr";4;5.2;1;38.6
93194;55.4000;285.1167;156;=Lyr;"9=Lyr";3;3.3;1;39.1
93279;54.6000;285.2167;157;=Lyr;"10=Lyr";5;4.9;1;31.2
95947;49.2000;294.4167;158;=Cyg;"1=Cyg";3;3.0;1;39.2
96683;50.6500;298.1667;159;=Cyg;"2=Cyg";6;4.7;1;39.1
98110;54.5000;305.2667;160;=Cyg;"3=Cyg";5;3.9;1;10.9
100453;57.8500;318.4667;161;=Cyg;"4=Cyg";3;2.2;2;60.5
102098;59.7000;328.7667;162;=Cyg;"5=Cyg";2;1.3;1;37.9
97165;64.5000;309.1167;163;=Cyg;"6=Cyg";3;2.9;1;16.2
96441;69.7000;312.4167;164;=Cyg;"7=Cyg";4;4.5;2;32.0
95853;71.1000;311.9167;165;=Cyg;"8=Cyg";4;3.8;2;39.3
94779;74.0000;308.6667;166;=Cyg;"9=Cyg";4;3.8;1;26.2
102488;49.3000;320.0667;167;=Cyg;"10=Cyg";3;2.5;1;11.3
102589;52.0000;322.2667;168;=Cyg;"11=Cyg";4;4.5;1;23.7
104732;43.0000;325.7167;169;=Cyg;"12=Cyg";3;3.2;1;48.3
103413;55.0000;328.5167;170;=Cyg;"13=Cyg";4;3.9;1;5.6
104060;56.7000;333.5667;171;=Cyg;"14=Cyg";4;3.7;1;17.8
99675;63.4500;321.4667;172;=Cyg;"15=Cyg";4;3.8;1;31.9
99848;64.4000;322.1167;173;=Cyg;"16=Cyg";4;4.0;1;4.9
102177;64.3500;332.1667;174;=Cyg;"17=Cyg";5;5.4;4;46.1
104887;50.2000;330.7167;175;=Cyg;"18a=Cyg";4;3.7;1;19.9
105102;51.4500;332.0667;176;=Cyg;"19a=Cyg";4;4.2;1;19.9
2920;43.7500;28.4667;177;=Cas;"1=Cas";4;3.7;1;75.7
3179;46.0000;30.4167;178;=Cas;"2=Cas";3;2.2;1;39.2
3821;46.5000;33.1667;179;=Cas;"3=Cas";4;3.5;1;51.0
4427;48.5000;36.4167;180;=Cas;"4=Cas";3;2.2;1;19.3
6686;45.7500;40.3167;181;=Cas;"5=Cas";3;2.7;1;38.9
8886;46.8500;47.4167;182;=Cas;"6=Cas";4;3.3;1;42.8
9573;47.6000;50.7667;183;=Cas;"7=Cas";4;5.6;4;83.4
5542;44.5000;33.6167;184;=Cas;"8=Cas";4;4.3;2;85.9
6242;44.8000;37.7667;185;=Cas;"9=Cas";5;4.9;1;14.8
118243;49.5000;22.1167;186;=Cas;"10=Cas";6;4.9;2;12.0
2599;51.7000;35.4167;187;=Cas;"11=Cas";4;4.2;1;38.6
746;50.8000;28.0167;188;=Cas;"12=Cas";3;2.3;1;38.8
117863;51.0000;23.6667;189;=Cas;"13=Cas";6;4.5;1;16.5
13268;37.1500;51.4167;191;=Per;"2=Per";4;3.8;1;30.4
14328;34.1000;52.5167;192;=Per;"3=Per";3;2.9;1;27.0
12777;31.5000;47.0667;193;=Per;"4=Per";4;4.1;1;15.0
13531;34.0000;50.6167;194;=Per;"5=Per";5;3.9;1;32.0
14632;30.5500;51.6667;195;=Per;"6=Per";4;4.1;1;23.2
15863;29.3500;55.1167;196;=Per;"7=Per";2;1.8;2;62.3
16335;27.4500;55.3167;197;=Per;"8=Per";4;4.4;2;42.7
16826;27.2500;56.7167;198;=Per;"9=Per";4;4.3;2;58.3
17358;26.9500;57.9167;199;=Per;"10=Per";3;3.0;1;53.7
14668;26.0000;50.7167;200;=Per;"11=Per";4;3.8;1;47.4
14576;22.0000;48.9167;201;=Per;"12=Per";2;2.1;1;39.0
14817;20.7500;48.6667;202;=Per;"13=Per";4;4.6;1;11.9
14354;20.3500;47.6167;203;=Per;"14=Per";4;3.3;1;33.1
13879;21.1500;46.6667;204;=Per;"15=Per";4;4.7;2;45.9
20070;28.8500;64.7667;205;=Per;"16=Per";4;4.6;2;50.3
19167;28.6000;62.2667;206;=Per;"17=Per";4;4.3;1;22.6
19343;25.6000;62.1667;207;=Per;"18=Per";4;4.0;1;43.9
19812;26.6500;63.5667;208;=Per;"19=Per";4;4.1;1;32.7
20354;24.7500;64.1667;209;=Per;"20=Per";5;4.8;1;24.3
21476;18.9000;66.1167;210;=Per;"21=Per";5;4.3;1;21.5
17529;21.8000;56.4667;211;=Per;"22=Per";4;3.8;1;31.6
18532;18.9000;58.5167;212;=Per;"23=Per";3;2.9;1;39.5
18614;14.5500;57.6167;213;=Per;"24=Per";4;4.0;1;34.2
17448;11.5000;54.3667;214;=Per;"25=Per";3;3.8;2;72.8
18246;10.7500;56.4167;215;=Per;"26=Per";3;2.8;1;73.7
19811;18.9000;61.8167;216;=Per;"27a=Per";5;4.7;1;29.1
19949;31.0000;64.7167;217;=Per;"28a=Per";5;5.2;1;42.3
13254;20.4000;44.4667;218;=Per;"29a=Per";5;4.2;2;41.0
28358;30.0000;82.3667;219;=Aur;"1=Aur";4;3.7;1;50.3
27949;31.0000;81.9167;220;=Aur;"2=Aur";5;5.0;2;78.5
24608;22.7000;74.7167;221;=Aur;"3=Aur";1;0.1;1;40.5
28360;21.5000;83.8667;222;=Aur;"4=Aur";2;1.9;1;100.4
27673;14.8000;80.4667;223;=Aur;"5=Aur";5;4.0;1;50.9
28380;13.5500;82.7167;224;=Aur;"6=Aur";3;2.7;1;38.0
23416;20.6667;71.0167;225;=Aur;"7=Aur";4;3.0;1;12.3
23453;18.1500;71.5667;226;=Aur;"8=Aur";4;3.7;2;44.4
23767;18.1500;71.9167;227;=Aur;"9=Aur";4;3.2;1;18.7
23015;10.2000;69.1667;228;=Aur;"10=Aur";3;2.7;1;24.6
25428;5.2500;75.1833;229;=Aur;"11=Aur";2;1.6;1;27.9
25984;8.5000;76.6667;230;=Aur;"12=Aur";6;4.7;1;28.2
25541;10.9000;76.4167;231;=Aur;"13=Aur";6;5.1;1;64.0
86032;35.8500;255.2167;232;=Oph;"1=Oph";3;2.1;1;31.7
86742;28.1500;257.1667;233;=Oph;"2=Oph";3;2.8;1;20.0
87108;25.6000;258.8167;234;=Oph;"3=Oph";4;3.8;1;35.8
82673;32.5500;242.4167;235;=Oph;"4=Oph";4;4.4;1;19.1
83000;32.0000;243.6667;236;=Oph;"5=Oph";4;3.2;1;18.5
80883;23.8000;238.2167;237;=Oph;"6=Oph";4;3.8;1;28.0
79593;17.2500;234.4167;238;=Oph;"7=Oph";3;2.7;1;5.2
79882;16.4000;235.7167;239;=Oph;"8=Oph";3;3.2;1;7.3
86284;14.7500;256.2667;240;=Oph;"9=Oph";5;4.6;1;34.4
88048;13.2500;262.3167;241;=Oph;"10=Oph";4;3.3;1;38.6
88404;14.6000;263.1167;242;=Oph;"11=Oph";5;4.8;1;45.3
84012;6.7500;250.6167;243;=Oph;"12=Oph";3;2.4;1;42.5
84893;1.8000;253.0667;244;=Oph;"13=Oph";4;4.4;1;19.5
84405;-3.1500;252.6667;245;=Oph;"14=Oph";4;4.3;1;27.8
84970;-2.1500;253.7167;246;=Oph;"15=Oph";5;3.3;1;25.1
85340;-0.3000;254.3167;247;=Oph;"16=Oph";4;4.2;1;35.5
85755;-0.2000;254.9167;248;=Oph;"17=Oph";5;4.8;2;49.0
86736;1.5000;256.3167;249;=Oph;"18=Oph";5;4.9;1;121.1
81377;11.7500;242.1667;250;=Oph;"19=Oph";3;2.5;1;49.7
80894;5.5000;241.0667;251;=Oph;"20=Oph";5;4.3;1;19.9
80569;3.3000;240.2667;252;=Oph;"21=Oph";5;4.2;1;8.1
80343;1.7500;239.7667;253;=Oph;"22=Oph";5;4.5;1;8.1
80975;0.6500;242.2667;254;=Oph;"23=Oph";5;4.4;1;30.7
80473;-0.7500;241.1167;255;=Oph;"24=Oph";5;4.6;1;64.3
88149;28.1500;262.6667;256;=Oph;"25a=Oph";4;4.8;1;28.2
88192;26.2500;262.6167;257;=Oph;"26a=Oph";4;3.9;1;19.2
88290;24.7500;263.0667;258;=Oph;"27a=Oph";4;4.4;1;23.9
88601;26.0000;264.2167;259;=Oph;"28a=Oph";4;4.0;1;31.9
88771;32.3500;265.0167;260;=Oph;"29a=Oph";4;3.7;2;54.5
76852;37.7500;219.0167;261;=Ser;"1=Ser";4;4.5;1;28.7
77661;39.7000;221.7167;262;=Ser;"2=Ser";4;4.7;1;21.9
78072;35.2000;223.5667;263;=Ser;"3=Ser";3;3.8;1;61.4
77233;34.2500;222.2167;264;=Ser;"4=Ser";3;3.7;1;11.5
77450;37.0000;221.4167;265;=Ser;"5=Ser";5;4.1;1;25.7
78554;42.0000;223.1167;266;=Ser;"6=Ser";4;4.8;1;58.8
76276;28.7500;221.4167;267;=Ser;"7=Ser";3;3.8;2;50.5
77257;26.6500;224.4667;268;=Ser;"8=Ser";4;4.4;1;5.9
77070;25.8000;224.4167;269;=Ser;"9=Ser";3;2.6;1;19.1
77622;24.4500;226.6667;270;=Ser;"10=Ser";3;3.7;1;26.6
77516;16.2500;228.4167;271;=Ser;"11=Ser";4;3.5;1;18.9
80628;13.2000;238.6667;272;=Ser;"12=Ser";5;4.6;1;5.7
84880;10.3500;252.4167;273;=Ser;"13=Ser";4;4.3;1;1.7
86263;8.1000;256.6667;274;=Ser;"14=Ser";4;3.5;1;5.4
86565;10.6000;257.0667;275;=Ser;"15=Ser";4;4.2;1;29.0
88175;19.3500;263.3667;276;=Ser;"16=Ser";4;4.6;2;69.0
89962;20.3000;268.5667;277;=Ser;"17=Ser";4;3.2;1;40.4
92946;26.9000;278.1167;278;=Ser;"18=Ser";4;4.6;1;11.2
98337;39.2500;299.8167;279;=Sge;"1=Sge";4;3.5;1;27.6
97496;39.1500;297.5667;280;=Sge;"2=Sge";6;5.0;1;65.1
97365;38.7500;296.4167;281;=Sge;"3=Sge";5;3.7;1;41.4
96757;38.5000;294.6667;282;=Sge;"4=Sge";5;4.4;2;69.5
96837;38.2000;294.0167;283;=Sge;"5=Sge";5;4.4;1;29.9
98823;26.9000;297.5167;284;=Aql;"1=Aql";6;5.5;1;19.7
98036;26.7500;295.4167;285;=Aql;"2=Aql";3;3.7;1;43.4
97649;29.2500;294.1667;286;=Aql;"3=Aql";2;0.8;1;17.4
97938;28.5500;294.8667;287;=Aql;"4=Aql";5;4.7;1;15.3
97278;31.0000;293.2167;288;=Aql;"5=Aql";3;2.7;1;19.1
98103;31.1500;296.4167;289;=Aql;"6=Aql";6;5.3;1;29.0
96229;28.5000;289.0667;290;=Aql;"7=Aql";6;4.4;1;16.1
96665;26.5000;289.9167;291;=Aql;"8=Aql";6;5.2;1;4.0
93747;36.2500;282.5167;292;=Aql;"9=Aql";3;3.0;1;26.3
97804;21.2000;293.0167;293;=Aql;"10a=Aql";3;3.9;2;32.8
99473;18.4500;297.5167;294;=Aql;"11a=Aql";3;3.2;2;32.2
95501;24.4500;286.2667;295;=Aql;"12a=Aql";3;3.4;2;37.6
96468;19.8500;287.8167;296;=Aql;"13a=Aql";4;4.4;1;17.2
96483;13.6500;289.0167;297;=Aql;"14a=Aql";5;4.9;1;125.1
93805;16.5000;280.3167;298;=Aql;"15a=Aql";3;3.4;1;83.4
101421;29.2000;306.3667;299;=Del;"1=Del";4;4.0;1;7.8
101800;28.7500;308.1167;300;=Del;"2=Del";6;5.4;1;33.3
101916;27.6000;307.8167;301;=Del;"3=Del";6;5.1;1;23.6
101769;31.7500;308.2667;302;=Del;"4=Del";3;3.6;1;18.5
101958;32.8500;309.8167;303;=Del;"5=Del";3;3.8;1;18.5
102281;31.8500;310.9167;304;=Del;"6=Del";3;4.4;1;32.1
102532;32.9000;311.8667;305;=Del;"7=Del";3;4.3;1;16.5
101483;31.3500;307.1667;306;=Del;"8=Del";6;5.4;1;38.6
101589;32.2000;307.3167;307;=Del;"9=Del";6;4.6;1;31.5
101882;30.5000;308.5167;308;=Del;"10=Del";6;5.7;1;11.1
104987;20.0000;315.3667;309;=Equ;"1=Equ";4;3.9;1;11.6
105570;20.7500;316.9667;310;=Equ;"2=Equ";6;5.2;1;40.5
104521;25.0000;315.7667;311;=Equ;"3=Equ";5;4.7;1;17.1
104858;24.6000;316.6667;312;=Equ;"4=Equ";5;4.5;1;13.2
677;25.3500;6.4667;313;=Peg;"1=Peg";2;2.1;1;20.4
1067;12.4000;1.3667;314;=Peg;"2=Peg";2;2.8;1;11.4
113881;30.8500;351.6167;315;=Peg;"3=Peg";2;2.4;1;17.4
113963;19.0000;345.9167;316;=Peg;"4=Peg";2;2.5;1;29.1
115250;24.8000;353.9167;317;=Peg;"5=Peg";4;4.6;2;58.9
115623;24.2500;355.0167;318;=Peg;"6=Peg";4;4.4;1;58.5
112158;34.7500;348.1167;319;=Peg;"7=Peg";3;2.9;1;23.9
112051;34.1500;347.4167;320;=Peg;"8=Peg";5;4.8;1;22.1
112440;28.6500;346.1667;321;=Peg;"9=Peg";4;4.0;1;49.7
112748;29.0000;347.2167;322;=Peg;"10=Peg";4;3.5;1;42.1
112029;17.2500;338.4167;323;=Peg;"11=Peg";3;3.4;1;27.5
