# Converted from ptolema.dat — Ptolemaios (equinox -128)
# Source: Verbunt & van Gent (2012) A&A 544 A31
# id_flag: 1=secure(nearest) 2=secure(not nearest) 3=probable 4=possible 5=unident 6=repeat
# Skipped: HIP=0 (unidentified) and id_flag=5 (not identified)
# hip;lat_deg;lon_deg;seq;cst;name;mag_ptolema;vmag_hip;id_flag;dist_arcmin
5346;-2.0000;352.3333;687;=Psc;"14=Psc";6;5.5;1;74.9
6061;-5.0000;353.0000;688;=Psc;"15=Psc";6;5.1;1;51.8
7007;-2.3333;356.5000;689;=Psc;"16=Psc";4;4.8;1;52.2
7884;-4.6667;358.6667;690;=Psc;"17=Psc";4;4.4;1;10.5
8833;-7.7500;0.6667;691;=Psc;"18=Psc";4;4.6;1;19.7
9487;-8.5000;2.5000;692;=Psc;"19=Psc";3;3.8;2;41.9
8198;-1.6667;0.5000;693;=Psc;"20=Psc";4;4.3;1;17.5
7535;1.8333;0.1667;694;=Psc;"21=Psc";5;5.5;1;8.6
7097;5.3333;0.6667;695;=Psc;"22=Psc";3;3.6;1;45.1
6706;9.0000;0.5000;696;=Psc;"23=Psc";4;5.3;1;22.4
5544;21.7500;2.0000;697;=Psc;"24=Psc";5;5.2;1;7.6
5586;21.6667;1.6667;698;=Psc;"25=Psc";5;4.5;2;62.4
4510;20.0000;358.6667;699;=Psc;"26=Psc";6;5.4;1;60.7
4366;19.8333;357.6667;700;=Psc;"27=Psc";6;6.1;1;50.5
3885;20.3333;357.0000;701;=Psc;"28=Psc";6;5.6;2;69.4
5131;14.3333;355.6667;702;=Psc;"29=Psc";4;5.3;1;82.4
5310;13.2500;356.3333;703;=Psc;"30=Psc";4;5.6;2;54.7
5571;12.0000;357.6667;704;=Psc;"31=Psc";4;4.7;1;20.3
6193;17.0000;2.1667;705;=Psc;"32=Psc";4;4.7;1;24.2
5742;15.3333;359.8333;706;=Psc;"33=Psc";4;4.7;1;13.2
6492;11.7500;0.0000;707;=Psc;"34=Psc";4;6.0;1;61.9
118209;-2.6667;331.1667;708;=Psc;"35a=Psc";4;4.9;1;29.4
145;-2.5000;332.2500;709;=Psc;"36a=Psc";4;5.1;1;26.7
154;-5.5000;330.6667;710;=Psc;"37a=Psc";4;4.4;1;27.5
443;-5.5000;332.3333;711;=Psc;"38a=Psc";4;4.6;1;27.7
13954;-7.7500;17.6667;712;=Cet;"1=Cet";4;4.7;1;31.9
14135;-12.3333;17.6667;713;=Cet;"2=Cet";3;2.5;2;29.5
12706;-11.5000;12.6667;714;=Cet;"3=Cet";3;3.5;1;37.5
12387;-14.0000;10.5000;715;=Cet;"4=Cet";3;4.1;1;38.2
12093;-8.1667;10.1667;716;=Cet;"5=Cet";4;4.9;2;104.5
11484;-6.3333;12.6667;717;=Cet;"6=Cet";4;4.3;2;129.8
10324;-4.1667;7.6667;718;=Cet;"7=Cet";4;4.4;1;35.6
11345;-24.5000;3.0000;719;=Cet;"8=Cet";4;4.9;1;55.0
11783;-28.0000;3.3333;720;=Cet;"9=Cet";4;4.7;1;37.8
12390;-25.1667;6.6667;721;=Cet;"10=Cet";4;4.8;1;54.1
12770;-27.5000;7.0000;722;=Cet;"11=Cet";3;4.2;1;56.0
8102;-25.3333;352.0000;723;=Cet;"12=Cet";3;3.5;1;34.2
9347;-30.8333;353.0000;724;=Cet;"13=Cet";4;4.0;2;40.0
8645;-20.0000;355.0000;725;=Cet;"14=Cet";3;3.7;1;24.9
6537;-15.6667;349.6667;726;=Cet;"15=Cet";3;3.6;1;19.9
5364;-15.6667;345.0000;727;=Cet;"16=Cet";3;3.5;2;29.1
3909;-13.6667;341.0000;728;=Cet;"17=Cet";5;5.2;1;69.5
4371;-14.6667;340.6667;729;=Cet;"18=Cet";5;5.3;3;86.6
3455;-13.0000;339.3333;730;=Cet;"19=Cet";5;4.8;1;68.8
3849;-14.0000;339.0000;731;=Cet;"20=Cet";5;5.6;3;196.8
1562;-9.6667;334.3333;732;=Cet;"21=Cet";3;3.6;1;29.6
3419;-20.3333;335.6667;733;=Cet;"22=Cet";3;2.0;1;28.8
26207;-13.5000;57.0000;734;=Ori;"1=Ori";9;3.4;2;15.2
27989;-17.0000;62.0000;735;=Ori;"2=Ori";1;0.4;1;42.3
25336;-17.5000;54.0000;736;=Ori;"3=Ori";2;1.6;1;24.8
25813;-18.0000;55.0000;737;=Ori;"4=Ori";4;4.2;1;37.5
28614;-14.5000;64.3333;738;=Ori;"5=Ori";4;4.1;1;46.3
29800;-11.8333;66.3333;739;=Ori;"6=Ori";6;5.0;1;51.4
29426;-10.0000;66.5000;740;=Ori;"7=Ori";4;4.4;2;42.5
29038;-9.7500;66.0000;741;=Ori;"8=Ori";4;4.4;2;79.8
29704;-8.2500;67.3333;742;=Ori;"9=Ori";6;5.3;1;53.3
29434;-8.2500;66.6667;743;=Ori;"10=Ori";6;4.9;2;57.5
27913;-3.7500;61.6667;744;=Ori;"11=Ori";5;4.4;2;25.2
28716;-4.2500;64.6667;745;=Ori;"12=Ori";5;4.6;2;56.3
26594;-19.6667;57.8333;746;=Ori;"13=Ori";4;4.5;1;17.4
26126;-20.0000;56.3333;747;=Ori;"14=Ori";6;5.3;1;12.7
25861;-20.1667;55.3333;748;=Ori;"15=Ori";6;5.5;1;7.1
25473;-20.6667;54.1667;749;=Ori;"16=Ori";5;4.6;1;18.6
24010;-8.0000;50.5000;750;=Ori;"17=Ori";4;4.8;1;34.0
23607;-8.1667;49.3333;751;=Ori;"18=Ori";4;4.7;1;35.3
22957;-10.2500;48.0000;752;=Ori;"19=Ori";4;4.1;1;64.3
22845;-12.8333;46.3333;753;=Ori;"20=Ori";4;4.6;1;24.8
22509;-14.2500;45.1667;754;=Ori;"21=Ori";4;4.3;1;34.8
22449;-15.8333;44.8333;755;=Ori;"22=Ori";3;3.2;1;14.5
22549;-17.1667;44.8333;756;=Ori;"23=Ori";3;3.7;1;20.5
22797;-20.3333;45.3333;757;=Ori;"24=Ori";3;3.7;2;12.6
23123;-21.5000;46.3333;758;=Ori;"25=Ori";3;4.5;1;27.3
25930;-24.1667;55.3333;759;=Ori;"26=Ori";2;2.3;1;20.8
26311;-24.8333;57.3333;760;=Ori;"27=Ori";2;1.7;2;43.4
26727;-25.6667;58.1667;761;=Ori;"28=Ori";2;1.7;1;22.9
25281;-25.8333;53.8333;762;=Ori;"29=Ori";3;3.3;1;32.9
26237;-28.3333;56.5000;763;=Ori;"30=Ori";4;4.6;2;20.9
26220;-29.1667;56.6667;764;=Ori;"31=Ori";3;5.0;2;34.7
26241;-29.8333;57.0000;765;=Ori;"32=Ori";3;2.8;2;53.1
26563;-30.6667;57.6667;766;=Ori;"33=Ori";4;4.8;2;35.2
25923;-30.8333;56.5000;767;=Ori;"34=Ori";4;4.6;2;78.4
24436;-31.5000;49.8333;768;=Ori;"35=Ori";1;0.2;1;6.6
24674;-30.2500;51.0000;769;=Ori;"36=Ori";4;3.6;1;9.6
25247;-31.1667;53.3333;770;=Ori;"37=Ori";4;4.1;1;35.2
27366;-33.5000;60.1667;771;=Ori;"38=Ori";3;2.1;1;35.7
23972;-31.8333;48.3333;772;=Eri;"1=Eri";4;4.3;1;4.0
23875;-28.2500;48.5000;773;=Eri;"2=Eri";4;2.8;1;11.0
23364;-29.8333;48.0000;774;=Eri;"3=Eri";4;4.8;1;91.7
22701;-28.2500;44.6667;775;=Eri;"4=Eri";4;4.4;2;31.9
22109;-25.8333;43.1667;776;=Eri;"5=Eri";4;4.0;1;44.9
21444;-25.3333;40.1667;777;=Eri;"6=Eri";4;3.9;1;17.3
20507;-26.0000;36.3333;778;=Eri;"7=Eri";5;5.2;1;47.7
19849;-27.0000;35.5000;779;=Eri;"8=Eri";4;4.4;1;20.9
19587;-27.8333;32.8333;780;=Eri;"9=Eri";4;4.0;1;22.2
18543;-32.8333;27.0000;781;=Eri;"10=Eri";3;3.0;2;32.6
17593;-31.0000;24.3333;782;=Eri;"11=Eri";4;4.4;1;31.2
17378;-28.8333;24.1667;783;=Eri;"12=Eri";3;3.5;1;36.1
16537;-28.0000;22.0000;784;=Eri;"13=Eri";3;3.7;1;12.7
15197;-25.5000;17.1667;785;=Eri;"14=Eri";3;4.8;1;43.1
14293;-23.8333;14.5000;786;=Eri;"15=Eri";4;5.3;1;24.1
14168;-23.3333;12.1667;787;=Eri;"16=Eri";3;5.3;2;97.5
13701;-23.2500;10.5000;788;=Eri;"17=Eri";4;3.9;1;104.9
12843;-32.1667;5.1667;789;=Eri;"18=Eri";4;4.5;1;44.6
13288;-34.8333;5.8333;790;=Eri;"19=Eri";4;4.8;1;51.7
14146;-38.5000;8.8333;791;=Eri;"20=Eri";4;4.1;1;68.8
15474;-38.1667;13.8333;792;=Eri;"21=Eri";4;3.7;1;51.1
16611;-39.0000;17.5000;793;=Eri;"22=Eri";4;4.3;1;41.2
17651;-41.3333;21.3333;794;=Eri;"23=Eri";4;4.2;1;46.8
17717;-42.5000;21.5000;795;=Eri;"24=Eri";5;5.2;1;58.8
18216;-43.2500;22.1667;796;=Eri;"25=Eri";4;4.6;1;40.2
18673;-43.3333;24.6667;797;=Eri;"26=Eri";4;4.6;1;40.7
21248;-50.3333;34.1667;798;=Eri;"27=Eri";4;4.5;1;74.1
21393;-51.7500;35.0000;799;=Eri;"28=Eri";4;3.8;2;82.0
20535;-53.8333;28.1667;800;=Eri;"29=Eri";4;4.0;1;65.5
20042;-53.1667;25.8333;801;=Eri;"30=Eri";4;3.5;1;63.4
17874;-53.0000;17.8333;802;=Eri;"31=Eri";4;4.2;2;144.4
17797;-53.5000;14.8333;803;=Eri;"32=Eri";4;4.3;2;144.0
17351;-52.5000;11.8333;804;=Eri;"33=Eri";4;4.6;2;149.8
13847;-53.5000;0.1667;805;=Eri;"34=Eri";1;2.9;1;148.3
24244;-35.0000;49.6667;806;=Lep;"1=Lep";5;4.4;1;43.5
24327;-36.5000;49.8333;807;=Lep;"2=Lep";5;4.4;2;49.4
24873;-35.6667;51.3333;808;=Lep;"3=Lep";5;5.3;1;14.2
24845;-36.6667;51.3333;809;=Lep;"4=Lep";5;4.3;1;27.4
24305;-39.2500;49.1667;810;=Lep;"5=Lep";4;3.3;1;36.2
23685;-45.2500;46.1667;811;=Lep;"6=Lep";4;3.2;1;47.4
25985;-41.5000;55.8333;812;=Lep;"7=Lep";3;2.6;1;63.9
25606;-44.3333;54.8333;813;=Lep;"8=Lep";3;2.8;2;91.5
27654;-44.1667;61.0000;814;=Lep;"9=Lep";4;3.8;1;40.3
27072;-45.8333;59.0000;815;=Lep;"10=Lep";4;3.6;1;34.8
27288;-38.3333;60.0000;816;=Lep;"11=Lep";4;3.5;2;44.7
28103;-38.1667;62.6667;817;=Lep;"12=Lep";4;3.7;1;33.0
32349;-39.1667;77.6667;818;=CMa;"1=CMa";1;-1.4;1;6.0
33160;-35.0000;79.6667;819;=CMa;"2=CMa";4;4.1;1;11.9
33345;-36.5000;81.3333;820;=CMa;"3=CMa";5;5.0;1;60.4
34045;-37.7500;83.3333;821;=CMa;"4=CMa";4;4.1;1;40.2
33347;-40.0000;85.3333;822;=CMa;"5=CMa";4;4.4;2;213.8
33302;-42.6667;80.5000;823;=CMa;"6=CMa";5;4.7;2;30.8
31700;-41.2500;76.1667;824;=CMa;"7=CMa";5;4.4;1;49.2
31592;-42.5000;76.0000;825;=CMa;"8=CMa";5;4.0;1;51.9
30324;-41.3333;71.0000;826;=CMa;"9=CMa";3;2.0;1;33.2
31125;-46.5000;74.6667;827;=CMa;"10=CMa";5;4.3;2;41.1
31416;-45.8333;76.1667;828;=CMa;"11=CMa";5;4.5;1;64.4
33977;-46.1667;84.6667;829;=CMa;"12=CMa";4;3.0;1;23.8
33152;-47.0000;81.6667;830;=CMa;"13=CMa";5;3.9;1;13.3
34444;-48.7500;86.6667;831;=CMa;"14=CMa";3;1.8;1;3.0
33579;-51.5000;83.6667;832;=CMa;"15=CMa";3;1.5;1;13.8
32759;-55.1667;83.0000;833;=CMa;"16=CMa";4;3.5;1;43.8
30122;-53.7500;69.6667;834;=CMa;"17=CMa";3;3.0;1;30.4
35904;-50.6667;92.1667;835;=CMa;"18=CMa";3;2.5;1;26.7
34769;-25.2500;79.5000;836;=CMa;"19a=CMa";4;4.2;2;220.0
29034;-61.5000;70.0000;837;=CMa;"20a=CMa";4;5.0;2;115.2
29807;-58.7500;71.3333;838;=CMa;"21a=CMa";4;4.4;2;53.2
30277;-57.0000;73.0000;839;=CMa;"22a=CMa";4;3.8;1;45.9
30788;-56.0000;74.1667;840;=CMa;"23a=CMa";4;4.5;2;13.9
27204;-55.5000;58.0000;841;=CMa;"24a=CMa";4;5.2;1;27.8
27810;-57.6667;60.3333;842;=CMa;"25a=CMa";4;4.9;1;9.0
28199;-59.8333;62.3333;843;=CMa;"26a=CMa";4;4.4;1;49.9
27628;-59.6667;59.0000;844;=CMa;"27a=CMa";2;3.1;1;12.2
26634;-57.6667;56.0000;845;=CMa;"28a=CMa";2;2.7;1;25.7
25859;-59.5000;52.1667;846;=CMa;"29a=CMa";4;3.9;1;40.1
36188;-14.0000;85.0000;847;=CMi;"1=CMi";4;2.9;1;25.6
37279;-16.1667;89.1667;848;=CMi;"2=CMi";1;0.4;1;34.4
38835;-42.5000;100.3333;849;=Arg;"1=Arg";5;4.2;1;31.4
39757;-43.3333;104.3333;850;=Arg;"2=Arg";3;2.8;1;19.8
38170;-45.0000;98.8333;851;=Arg;"3=Arg";4;3.3;1;22.2
38070;-46.0000;98.6667;852;=Arg;"4=Arg";4;4.4;1;32.5
37173;-45.5000;95.3333;853;=Arg;"5=Arg";4;4.7;2;55.1
37229;-47.2500;96.3333;854;=Arg;"6=Arg";3;3.8;1;29.6
36917;-49.5000;95.3333;855;=Arg;"7=Arg";4;4.7;1;36.9
37677;-49.5000;99.3333;856;=Arg;"8=Arg";4;3.9;1;7.2
37648;-49.2500;98.5000;857;=Arg;"9=Arg";4;4.6;1;23.4
38901;-49.8333;104.0000;858;=Arg;"10=Arg";4;4.8;1;10.2
36514;-53.0000;94.0000;859;=Arg;"11=Arg";4;4.7;2;80.9
35264;-58.6667;94.0000;860;=Arg;"12=Arg";3;2.7;1;12.9
37096;-55.5000;100.1667;861;=Arg;"13=Arg";5;4.5;1;13.3
37297;-58.6667;102.1667;862;=Arg;"14=Arg";5;4.8;1;9.4
37819;-57.2500;103.6667;863;=Arg;"15=Arg";4;3.6;2;46.2
38455;-57.8333;106.5000;864;=Arg;"16=Arg";4;4.5;1;40.0
39429;-58.6667;111.1667;865;=Arg;"17=Arg";2;2.2;1;28.0
38414;-60.0000;108.1667;866;=Arg;"18=Arg";5;3.7;1;12.4
40096;-59.3333;111.0000;867;=Arg;"19=Arg";5;4.7;3;198.9
40091;-56.6667;113.1667;868;=Arg;"20=Arg";5;4.4;1;66.0
40326;-57.6667;114.3333;869;=Arg;"21=Arg";5;4.4;2;46.8
44191;-51.5000;125.6667;870;=Arg;"22=Arg";4;4.4;3;267.1
42884;-55.6667;126.1667;871;=Arg;"23=Arg";4;4.1;2;114.6
42312;-57.1667;124.0000;872;=Arg;"24=Arg";4;4.1;2;87.2
43023;-60.0000;129.1667;873;=Arg;"25=Arg";4;3.9;2;58.3
42570;-61.2500;129.0000;874;=Arg;"26=Arg";4;3.8;1;32.1
42515;-51.8333;120.1667;875;=Arg;"27=Arg";3;4.0;1;32.0
42828;-49.0000;119.3333;876;=Arg;"28=Arg";3;3.7;1;21.9
43409;-43.3333;118.0000;877;=Arg;"29=Arg";4;4.0;1;40.2
43825;-43.5000;119.0000;878;=Arg;"30=Arg";4;4.9;2;56.7
44816;-54.5000;134.1667;879;=Arg;"31=Arg";2;2.2;2;89.5
46651;-51.2500;137.5000;880;=Arg;"32=Arg";2;3.6;1;30.5
36377;-63.0000;101.1667;881;=Arg;"33=Arg";4;3.3;1;71.9
38164;-64.5000;109.0000;882;=Arg;"34=Arg";6;4.1;2;107.3
39953;-63.8333;120.0000;883;=Arg;"35=Arg";2;1.8;2;53.3
38827;-69.6667;128.5000;884;=Arg;"36=Arg";2;3.5;2;93.5
42536;-65.6667;135.1667;885;=Arg;"37=Arg";3;3.6;2;91.3
42726;-65.8333;141.3333;886;=Arg;"38=Arg";3;4.8;1;54.2
42913;-67.3333;146.0000;887;=Arg;"39=Arg";2;1.9;2;80.1
45941;-62.8333;151.0000;888;=Arg;"40=Arg";3;2.5;2;68.3
46701;-62.2500;158.0000;889;=Arg;"41=Arg";3;3.2;2;117.3
28328;-65.8333;64.0000;890;=Arg;"42=Arg";4;4.0;1;52.8
31685;-65.6667;80.1667;891;=Arg;"43=Arg";3;3.2;1;41.0
30438;-75.0000;77.1667;892;=Arg;"44=Arg";1;-0.6;1;68.9
32768;-71.7500;89.0000;893;=Arg;"45=Arg";3;2.9;2;88.3
42402;-15.0000;104.0000;894;=Hya;"1=Hya";4;4.4;1;23.8
42313;-13.1667;103.3333;895;=Hya;"2=Hya";4;4.1;1;35.4
43109;-11.5000;105.3333;896;=Hya;"3=Hya";4;3.4;1;21.6
42799;-14.2500;105.5000;897;=Hya;"4=Hya";4;4.3;1;12.6
43813;-12.2500;107.5000;898;=Hya;"5=Hya";4;3.1;1;67.1
44659;-11.8333;110.3333;899;=Hya;"6=Hya";5;5.0;1;39.1
45336;-13.6667;113.3333;900;=Hya;"7=Hya";4;3.9;1;35.2
46776;-15.3333;118.8333;901;=Hya;"8=Hya";4;4.5;1;13.0
47431;-14.8333;120.6667;902;=Hya;"9=Hya";4;3.9;1;26.3
46509;-17.1667;118.5000;903;=Hya;"10=Hya";4;4.6;1;20.3
46404;-19.7500;119.1667;904;=Hya;"11=Hya";6;5.4;1;33.4
46390;-20.5000;120.0000;905;=Hya;"12=Hya";2;2.0;2;125.9
47452;-26.5000;126.0000;906;=Hya;"13=Hya";4;5.1;1;13.8
48356;-26.0000;128.6667;907;=Hya;"14=Hya";4;4.1;1;16.4
49402;-23.2500;131.1667;908;=Hya;"15=Hya";4;4.6;1;21.5
51069;-24.6667;138.0000;909;=Hya;"16=Hya";3;3.8;1;16.7
52085;-23.2500;140.0000;910;=Hya;"17=Hya";4;4.9;1;75.1
52943;-22.1667;143.0000;911;=Hya;"18=Hya";3;3.1;1;33.5
54682;-25.7500;151.5000;912;=Hya;"19=Hya";4;4.5;1;16.4
54204;-30.1667;152.3333;913;=Hya;"20=Hya";4;4.9;1;18.8
56343;-31.3333;162.1667;914;=Hya;"21=Hya";4;3.5;1;42.0
56922;-33.1667;164.5000;915;=Hya;"22=Hya";4;4.7;1;12.4
57936;-31.3333;166.1667;916;=Hya;"23=Hya";3;4.3;1;29.6
64962;-13.6667;180.0000;917;=Hya;"24=Hya";4;3.0;1;7.9
68895;-17.6667;193.5000;918;=Hya;"25=Hya";4;3.3;2;309.6
41307;-23.2500;102.5000;919;=Hya;"26a=Hya";3;3.9;2;47.6
49841;-16.3333;131.0000;920;=Hya;"27a=Hya";3;3.6;3;353.5
53740;-23.0000;146.3333;921;=Crt;"1=Crt";4;4.1;1;51.2
55705;-19.5000;152.5000;922;=Crt;"2=Crt";4;4.1;1;8.9
55282;-18.0000;150.0000;923;=Crt;"3=Crt";4;3.6;1;19.9
57283;-18.5000;157.0000;924;=Crt;"4=Crt";4;4.7;1;19.0
55687;-13.6667;149.3333;925;=Crt;"5=Crt";4;4.8;1;11.5
58188;-16.1667;159.1667;926;=Crt;"6=Crt";4;5.2;1;10.3
56633;-11.5000;151.6667;927;=Crt;"7=Crt";4;4.7;1;13.6
59199;-21.6667;165.3333;928;=Crv;"1=Crv";3;4.0;1;2.9
59316;-19.6667;164.3333;929;=Crv;"2=Crv";3;3.0;1;32.1
60189;-18.1667;166.6667;930;=Crv;"3=Crv";5;5.2;2;21.1
59803;-14.8333;163.5000;931;=Crv;"4=Crv";3;2.6;1;37.3
60965;-12.5000;166.6667;932;=Crv;"5=Crv";3;2.9;1;29.7
61174;-11.7500;167.0000;933;=Crv;"6=Crv";4;4.3;1;18.9
61359;-18.1667;170.5000;934;=Crv;"7=Crv";3;2.7;1;14.3
67457;-21.6667;190.5000;935;=Cen;"1=Cen";5;4.2;1;43.1
67786;-18.8333;190.0000;936;=Cen;"2=Cen";5;4.8;1;55.0
67153;-20.5000;189.1667;937;=Cen;"3=Cen";4;4.2;1;53.9
67669;-20.0000;190.0000;938;=Cen;"4=Cen";5;4.3;2;63.3
65109;-25.6667;186.1667;939;=Cen;"5=Cen";3;2.8;1;19.1
68933;-22.5000;195.6667;940;=Cen;"6=Cen";3;2.1;1;60.5
65936;-27.5000;189.1667;941;=Cen;"7=Cen";4;3.9;1;28.2
70090;-22.3333;198.1667;942;=Cen;"8=Cen";4;4.1;1;40.4
70300;-23.7500;199.1667;943;=Cen;"9=Cen";4;4.4;1;45.6
72010;-18.2500;202.0000;944;=Cen;"10=Cen";4;4.1;1;32.4
71865;-20.8333;202.5000;945;=Cen;"11=Cen";4;4.0;1;34.2
67464;-28.3333;193.3333;946;=Cen;"12=Cen";4;3.4;2;57.0
67472;-29.3333;194.0000;947;=Cen;"13=Cen";4;3.5;2;51.7
68245;-28.0000;195.1667;948;=Cen;"14=Cen";4;3.8;1;58.6
68862;-26.5000;196.3333;949;=Cen;"15=Cen";4;4.4;1;54.9
71352;-25.2500;202.8333;950;=Cen;"16=Cen";3;2.3;1;32.8
73334;-24.2500;207.5000;951;=Cen;"17=Cen";4;3.1;1;37.7
68002;-33.5000;198.0000;952;=Cen;"18=Cen";3;2.5;2;48.6
68523;-31.0000;197.6667;953;=Cen;"19=Cen";5;4.3;1;44.7
68282;-30.3333;196.8333;954;=Cen;"20=Cen";5;3.9;1;38.2
63945;-37.6667;189.0000;956;=Cen;"22=Cen";5;4.7;1;40.6
61932;-40.0000;185.8333;957;=Cen;"23=Cen";3;2.2;1;5.5
61622;-40.3333;185.0000;958;=Cen;"24=Cen";4;3.8;1;27.6
60823;-41.0000;182.6667;959;=Cen;"25=Cen";5;3.9;1;96.3
59196;-46.1667;182.6667;960;=Cen;"26=Cen";3;2.6;2;132.9
59449;-46.7500;183.5000;961;=Cen;"27=Cen";4;4.0;1;85.6
67234;-40.7500;198.3333;962;=Cen;"28=Cen";4;4.6;2;220.4
66657;-43.0000;196.3333;963;=Cen;"29=Cen";2;2.3;2;244.7
66821;-43.7500;197.6667;964;=Cen;"30=Cen";3;5.0;2;233.9
61084;-51.1667;190.0000;965;=Cen;"31=Cen";2;1.6;2;217.3
62434;-51.6667;195.3333;966;=Cen;"32=Cen";2;1.3;2;194.7
59747;-55.1667;186.3333;967;=Cen;"33=Cen";4;2.8;2;311.8
60718;-55.3333;191.1667;968;=Cen;"34=Cen";2;0.8;2;215.1
71681;-41.1667;218.3333;969;=Cen;"35=Cen";1;1.4;2;132.6
68702;-45.3333;204.1667;970;=Cen;"36=Cen";2;0.6;2;150.9
63003;-49.1667;194.6667;971;=Cen;"37=Cen";4;4.0;2;200.3
73273;-24.8333;208.0000;972;=Lup;"1=Lup";3;2.7;1;11.4
71860;-29.1667;205.8333;973;=Lup;"2=Lup";3;2.3;2;58.3
75141;-21.2500;211.0000;974;=Lup;"3=Lup";4;3.2;2;45.6
76297;-21.0000;214.1667;975;=Lup;"4=Lup";4;2.8;1;26.8
75264;-25.1667;213.0000;976;=Lup;"5=Lup";4;3.4;1;19.0
74117;-27.0000;210.1667;977;=Lup;"6=Lup";5;4.1;1;58.4
73807;-29.0000;210.5000;978;=Lup;"7=Lup";5;3.9;1;53.6
74911;-28.5000;214.6667;979;=Lup;"8=Lup";5;4.3;2;61.0
74376;-30.1667;213.6667;980;=Lup;"9=Lup";5;3.9;2;69.8
74395;-33.1667;215.6667;981;=Lup;"10=Lup";5;3.4;1;92.7
69996;-31.3333;202.0000;982;=Lup;"11=Lup";5;3.5;1;81.5
70104;-30.5000;201.8333;983;=Lup;"12=Lup";4;4.8;3;86.7
70576;-29.3333;203.0000;984;=Lup;"13=Lup";4;4.3;1;25.8
78384;-17.0000;218.8333;985;=Lup;"14=Lup";4;3.4;1;10.9
78918;-15.3333;219.3333;986;=Lup;"15=Lup";4;4.2;1;31.1
77634;-13.3333;215.6667;987;=Lup;"16=Lup";4;4.0;1;30.5
78106;-11.8333;216.6667;988;=Lup;"17=Lup";4;5.6;1;76.1
74604;-11.8333;207.1667;989;=Lup;"18=Lup";4;4.9;2;68.5
74857;-10.0000;206.5000;990;=Lup;"19=Lup";4;4.3;1;122.3
86092;-22.6667;237.6667;991;=Ara;"1=Ara";5;4.6;2;50.9
88714;-25.7500;243.0000;992;=Ara;"2=Ara";4;3.7;1;78.5
85792;-26.5000;236.3333;993;=Ara;"3=Ara";4;2.8;2;93.8
83153;-30.3333;230.6667;994;=Ara;"4=Ara";5;4.1;2;107.3
85267;-34.1667;235.1667;995;=Ara;"5=Ara";4;3.3;2;137.9
85258;-33.3333;235.0000;996;=Ara;"6=Ara";4;2.8;2;142.8
83081;-34.2500;230.8333;997;=Ara;"7=Ara";4;3.1;2;137.5
90422;-21.5000;249.1667;998;=CrA;"1=CrA";4;3.5;2;75.0
92308;-21.0000;251.6667;999;=CrA;"2=CrA";5;5.5;1;59.6
92630;-23.0000;253.1667;1000;=CrA;"3=CrA";5;5.5;1;26.2
93542;-20.0000;254.8333;1001;=CrA;"4=CrA";4;4.7;2;66.3
94005;-18.5000;256.1667;1002;=CrA;"5=CrA";5;4.6;2;61.7
94160;-17.1667;257.0000;1003;=CrA;"6=CrA";4;4.1;2;43.3
94114;-16.0000;256.8333;1004;=CrA;"7=CrA";4;4.1;2;64.2
93825;-15.1667;256.5000;1005;=CrA;"8=CrA";4;4.2;2;72.9
93174;-15.3333;255.1667;1006;=CrA;"9=CrA";6;4.8;2;83.2
92989;-14.8333;254.6667;1007;=CrA;"10=CrA";6;5.4;1;39.1
91875;-14.6667;251.8333;1008;=CrA;"11=CrA";5;5.1;1;16.4
90887;-15.8333;249.6667;1009;=CrA;"12=CrA";5;5.2;1;19.9
90982;-18.5000;249.1667;1010;=CrA;"13=CrA";5;4.6;1;29.6
113368;-20.3333;307.0000;1011;=PsA;"1=PsA";1;1.2;6;34.7
111188;-20.3333;300.6667;1012;=PsA;"2=PsA";4;4.3;1;59.0
112948;-22.2500;304.1667;1013;=PsA;"3=PsA";4;4.5;1;76.0
113246;-22.5000;305.3333;1014;=PsA;"4=PsA";4;4.2;1;62.1
111954;-16.2500;304.3333;1015;=PsA;"5=PsA";4;4.2;1;52.9
109285;-19.5000;295.1667;1016;=PsA;"6=PsA";5;4.5;2;23.1
111045;-15.1667;301.1667;1017;=PsA;"7=PsA";5;5.9;1;76.3
109789;-14.6667;298.8333;1018;=PsA;"8=PsA";4;5.4;1;58.2
108661;-15.0000;295.1667;1019;=PsA;"9=PsA";4;5.4;1;9.3
107608;-16.5000;291.8333;1020;=PsA;"10=PsA";4;5.0;1;12.8
107380;-18.1667;291.0000;1021;=PsA;"11=PsA";4;4.3;1;41.7
108085;-22.2500;290.1667;1022;=PsA;"12=PsA";4;3.0;1;36.6
103127;-22.3333;278.0000;1023;=PsA;"13a=PsA";3;5.3;1;75.4
104738;-22.1667;281.1667;1024;=PsA;"14a=PsA";3;5.3;1;22.2
105854;-21.1667;284.0000;1025;=PsA;"15a=PsA";3;5.6;1;36.9
103882;-20.8333;282.0000;1026;=PsA;"16a=PsA";5;5.3;1;122.3
105140;-17.0000;283.8333;1027;=PsA;"17a=PsA";4;4.7;1;114.4
103738;-14.8333;283.8333;1028;=PsA;"18a=PsA";4;4.7;2;138.8
