"hip";"lat";"lon"
98702;78.1583333333333;15.35
98823;27.1416666666667;29.475
99255;75.45;27.55
99473;18.8;29.3583333333333
99572;7.26666666666667;27.1333333333333
99675;63.6166666666667;22.8333333333333
99848;64.2916666666667;24.575
100044;55.5;16.25
100064;7.03333333333333;28.3
100195;0.4;27.2166666666667
100310;6.88333333333333;28.85
100345;4.68333333333333;28.5166666666667
100453;57.1583333333333;19.4166666666667
100881;0.808333333333333;28.95
101027;1.33333333333333;29.6166666666667
101067;53.2;18.25
101093;74.0083333333333;29.9
101123;0.466666666666667;29.6833333333333
101421;29.1333333333333;8.53333333333333
101483;30.6916666666667;9.3
101589;32.1416666666667;10.2833333333333
101769;31.9583333333333;10.9333333333333
101800;28.875;9.8
101882;30.6833333333333;10.7
101916;27.5666666666667;9.7
101923;3.41666666666667;2.81666666666667
101958;33.0833333333333;11.8416666666667
101984;0.25;2.1
102098;59.9416666666667;29.8916666666667
102281;32;13.6083333333333
102422;71.8166666666667;29.35
102485;-6.96666666666667;1.78333333333333
102488;49.4333333333333;22.1583333333333
102532;32.7833333333333;13.8666666666667
102589;51.6916666666667;24.3
102618;8.16666666666667;6.2
102978;-9.03333333333333;2.46666666666667
103045;8.31666666666667;7.475
103413;54.9833333333333;0.533333333333333
104019;-3.01666666666667;7.3
104060;56.6;5.35833333333333
104139;-0.483333333333333;8.35
104234;-8.13333333333333;6.21666666666667
104365;-4.45;7.51666666666667
104459;4.83333333333333;10.85
104521;25.2666666666667;17.9
104732;43.7333333333333;27.7166666666667
104858;24.8666666666667;18.9083333333333
104887;50.55;3.05833333333333
104963;-4.41666666666667;9.38333333333333
104987;20.2083333333333;17.5416666666667
105102;51.5166666666667;4.89166666666667
105199;68.9;7.21666666666667
105502;33.35;24.85
105515;-1.275;12.1166666666667
105570;21.1;19.9083333333333
105881;-6.93333333333333;11.4083333333333
106032;71.1166666666667;0.216666666666667
106039;-6.48333333333333;12
106062;35.5833333333333;28.3666666666667
106140;36.1833333333333;28.7833333333333
106278;8.7;17.85
106723;-4.8;14.4166666666667
106786;6.00833333333333;18.6333333333333
106944;15.3833333333333;22.4416666666667
106985;-2.43333333333333;16.2333333333333
107188;-4.81666666666667;16.1
107310;38.65;4.55
107315;22.125;26.3666666666667
107350;25.1833333333333;28.7333333333333
107354;36.7083333333333;3.38333333333333
107382;4.28333333333333;19.9
107517;2.36666666666667;18.2333333333333
107533;57.3166666666667;24
107556;-2.48333333333333;18
108036;-0.241666666666667;20.45
108874;9.19166666666667;26.6
108917;65.7;18.7666666666667
109068;15.7166666666667;29.7583333333333
109074;10.7;27.825
109139;-2;23.2166666666667
109176;34.3166666666667;8.83333333333333
109410;41.0083333333333;14.05
109427;16.4166666666667;1.25833333333333
109492;61.05;8.48333333333333
109693;68.0666666666667;15.1166666666667
109857;59.9833333333333;7.89166666666667
110003;2.76666666666667;27.75
110273;2.49166666666667;28.5166666666667
110386;20.85;6.46666666666667
110395;8.29166666666667;1.16666666666667
110672;10.5166666666667;3.075
110960;8.875;3.38333333333333
110991;58.7666666666667;13.65
111123;-1.16666666666667;29.8833333333333
111449;-10.8083333333333;26.925
111497;8.16666666666667;4.88333333333333
111710;4.14166666666667;3.86666666666667
112029;17.6833333333333;10.6583333333333
112051;34.4083333333333;19.4166666666667
112158;35.125;20.175
112211;-9.95833333333333;29.8333333333333
112440;28.8166666666667;17.4916666666667
112447;18.4833333333333;12.4166666666667
112519;67.7166666666667;7.36666666666667
112542;-5.66666666666667;29.6666666666667
112716;-5.61666666666667;3.08333333333333
112724;62.5833333333333;27.8916666666667
112748;29.4083333333333;18.8916666666667
112935;15.725;12.7333333333333
112961;-0.325;6.06666666666667
112997;23.2666666666667;15.25
113116;67.3666666666667;9.95
113136;-8.16666666666667;3.36666666666667
113186;14.5083333333333;13
113368;-21;28.1916666666667
113881;31.125;23.8166666666667
113889;9.06666666666667;13.0333333333333
113963;19.4333333333333;17.9416666666667
113996;-1.4;9
114119;-15.8833333333333;3.28333333333333
114341;-14.425;4.41666666666667
114375;-15.6666666666667;4.03333333333333
114724;-1;11.6333333333333
114855;-3.975;10.7166666666667
114939;-2.81666666666667;11.55
114971;7.29166666666667;15.8416666666667
115033;-4.175;11.1833333333333
115115;-4.73333333333333;11.2416666666667
115227;8.90833333333333;17.5083333333333
115250;25.5833333333333;25.55
115438;-14.75;7.90833333333333
115623;24.8416666666667;27.1
115669;-15.5;8.35
115738;4.45;17.35
115830;9.05;19.7
116247;-16.5166666666667;9.83333333333333
116584;43.825;12.7833333333333
116631;40.9416666666667;10.4666666666667
116727;64.4666666666667;24.3833333333333
116758;-10.9833333333333;14.1166666666667
116771;7.225;21.9416666666667
116805;41.7333333333333;11.7666666666667
116901;-14.4833333333333;13.05
116928;3.41666666666667;21.0833333333333
116971;-11.55;14.6333333333333
117089;-15.275;13.7666666666667
117221;42.1333333333333;14.3833333333333
117301;52.65;25.5333333333333
117629;-16.3833333333333;14.7333333333333
117863;51.1333333333333;25.5666666666667
118243;49.4083333333333;24.65
118268;6.39166666666667;27.0333333333333
