892;111.92
893;111.31
894;110.84
895;110.42
896;109.88
897;109.25
898;108.97
899;108.40
900;107.88
901;107.62
902;107.26
903;106.77
904;106.18
905;105.58
906;105.24
907;104.72
908;104.38
909;103.81
910;103.33
911;103.01
912;102.51
913;102.01
914;101.43
915;101.04
916;100.62
917;100.03
918;99.57
919;99.31
920;99.01
921;98.45
922;97.95
923;97.59
924;96.98
925;96.63
926;96.09
927;95.57
928;95.15
929;94.84
930;94.30
931;93.67
932;93.14
933;92.66
934;92.36
935;92.17
936;91.33
937;90.98
938;90.59
939;89.95
940;89.54
941;89.11
942;88.60
943;88.34
944;87.85
945;87.16
946;86.69
947;86.40
948;86.00
949;85.55
950;85.05
951;84.48
952;84.08
953;83.64
954;83.27
955;82.72
956;82.22
957;81.80
958;81.21
959;80.92
960;80.26
961;79.90
962;79.62
963;78.98
964;78.58
965;78.13
966;77.72
967;77.27
968;77.00
969;76.27
970;75.98
971;75.43
972;74.99
973;74.32
974;73.80
975;73.52
976;73.13
977;72.72
978;72.17
979;71.56
980;71.20
981;70.83
982;70.38
983;69.80
984;69.53
985;68.94
986;68.65
987;68.08
988;67.85
989;67.42
990;66.84
991;66.35
992;65.85
993;65.61
994;65.08
995;64.54
996;64.12
997;63.47
998;63.18
999;62.59
1000;62.14
1001;61.93
1002;61.50
1003;61.03
1004;60.47
1005;60.02
1006;59.57
1007;58.91
1008;58.80
1009;58.30
1010;57.69
1011;57.17
1012;56.96
1013;56.53
1014;56.13
1015;55.63
1016;55.10
1017;54.60
1018;54.27
1019;53.85
1020;53.35
1021;52.99
1022;52.67
1023;52.10
1024;51.67
1025;51.20
1026;50.99
1027;50.27
1028;49.99
1029;49.63
1030;49.49
1031;49.01
1032;48.58
1033;48.08
1034;47.69
1035;47.70
1036;47.38
1037;46.92
1038;46.66
1039;46.31
1040;45.93
1041;45.73
1042;45.29
1043;45.00
1044;44.72
1045;44.47
1046;44.15
1047;43.80
1048;43.78
1049;43.80
1050;43.52
1051;43.09
1052;42.84
1053;42.87
1054;42.44
1055;42.17
1056;41.96
1057;41.61
1058;41.49
1059;41.38
1060;41.14
1061;40.89
1062;40.83
1063;40.58
1064;40.10
1065;39.99
1066;39.47
1067;39.54
1068;39.39
1069;39.22
1070;38.96
1071;38.71
1072;38.56
1073;38.35
1074;38.10
1075;37.85
1076;37.86
1077;37.63
1078;37.29
1079;37.02
1080;36.83
1081;36.63
1082;36.40
1083;36.15
1084;35.96
1085;35.76
1086;35.72
1087;35.44
1088;35.30
1089;34.90
1090;34.82
1091;34.65
1092;34.22
1093;34.06
1094;33.79
1095;33.89
1096;33.56
1097;33.16
1098;32.93
1099;32.85
1100;32.58
1101;32.52
1102;32.15
1103;31.89
1104;31.98
1105;31.70
1106;31.43
1107;31.06
1108;31.01
1109;30.80
1110;30.61
1111;30.47
1112;30.07
1113;29.91
1114;29.92
1115;29.63
1116;29.31
1117;29.10
1118;29.03
1119;28.76
1120;28.60
1121;28.51
1122;28.34
1123;28.13
1124;28.02
1125;27.78
1126;27.32
1127;27.30
1128;27.25
1129;26.99
1130;26.86
1131;26.56
1132;26.57
1133;26.08
1134;26.01
1135;25.90
1136;25.79
1137;25.50
1138;25.28
1139;24.95
1140;24.68
1141;24.96
